"gal-1_tmm"	"gal-2_tmm"	"gal-3_tmm"	"glu-1_tmm"	"glu-2_tmm"	"glu-3_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_gal"	"ave_glu"	"direction"	"candidate"	"Acc"	"gal-1_tmm"	"gal-2_tmm"	"gal-3_tmm"	"raf-1_tmm"	"raf-2_tmm"	"raf-3_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_gal"	"ave_raf"	"direction"	"candidate"	"Acc"	"glu-1_tmm"	"glu-2_tmm"	"glu-3_tmm"	"raf-1_tmm"	"raf-2_tmm"	"raf-3_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_glu"	"ave_raf"	"direction"	"candidate"	"Acc"
52151.7831925577	52498.6392137073	47478.2409791349	44990.1326669214	44103.3431054248	44489.0245615042	-0.187539459280634	-1.13883677132258	0.00332087713162373	0.00427706539861536	50709.5544617999	44527.5001112835	"down"	"high"	"sp|P32617|IES6_YEAST"	52151.7831925577	52498.6392137073	47478.2409791349	31392.6441560546	31839.7767342727	33839.8829460358	-0.648141653630341	-1.56716856789395	5.27846771445254e-24	3.08106115480637e-23	50709.5544617999	32357.434612121	"down"	"high"	"sp|P32617|IES6_YEAST"	44990.1326669214	44103.3431054248	44489.0245615042	31392.6441560546	31839.7767342727	33839.8829460358	-0.460602159522367	-1.37611342323793	6.36196627474422e-13	1.25382978520178e-12	44527.5001112835	32357.434612121	"down"	"high"	"sp|P32617|IES6_YEAST"
65582.0751421216	75274.2992130231	73217.9714590327	86387.5850674344	91570.3774939172	91437.3719084891	0.331618312465929	1.25841951517013	2.1197743950454e-07	3.51289636865568e-07	71358.1152713925	89798.4448232802	"up"	"high"	"sp|P32618|YEF3_YEAST"	65582.0751421216	75274.2992130231	73217.9714590327	78990.0422120517	81180.7870029999	79840.5540980338	0.16499542946549	1.12115901791157	0.00978650720004587	0.0141284293257456	71358.1152713925	80003.7944376952	"up"	"med"	"sp|P32618|YEF3_YEAST"	86387.5850674344	91570.3774939172	91437.3719084891	78990.0422120517	81180.7870029999	79840.5540980338	-0.16662288368957	-1.1224273230342	0.00907196219662212	0.0113501554023894	89798.4448232802	80003.7944376952	"down"	"med"	"sp|P32618|YEF3_YEAST"
764922.510345405	644701.883652582	683607.368309696	409027.29147083	375947.456381574	376594.187180405	-0.849657364175591	-1.80207278205883	2.5140657665485e-37	1.43210878846281e-36	697743.920769228	387189.645010936	"down"	"high"	"sp|P32621|GDA1_YEAST"	764922.510345405	644701.883652582	683607.368309696	389029.350538139	389297.638580731	392770.675607444	-0.837871814288423	-1.78741007292237	2.33251822331346e-36	2.06907057407618e-35	697743.920769228	390365.888242105	"down"	"high"	"sp|P32621|GDA1_YEAST"	409027.29147083	375947.456381574	376594.187180405	389029.350538139	389297.638580731	392770.675607444	0.0117855519986256	1.00820332690219	0.858472545653339	0.869320667348251	387189.645010936	390365.888242105	"up"	"no"	"sp|P32621|GDA1_YEAST"
38076.6978146193	38624.1656269852	37849.0026186375	27085.108678784	28022.1198905371	27264.417974849	-0.475751419345744	-1.39064679250787	2.0720617832925e-15	4.99577160194132e-15	38183.2886867473	27457.2155147234	"down"	"high"	"sp|P32622|YEF1_YEAST"	38076.6978146193	38624.1656269852	37849.0026186375	27978.6220684965	29882.6448719736	30113.943992315	-0.380828446443598	-1.3020698085937	2.02238101547471e-10	5.87335223658748e-10	38183.2886867473	29325.0703109284	"down"	"high"	"sp|P32622|YEF1_YEAST"	27085.108678784	28022.1198905371	27264.417974849	27978.6220684965	29882.6448719736	30113.943992315	0.0949229842184448	1.06802783025116	0.112863533998582	0.129268117428609	27457.2155147234	29325.0703109284	"up"	"no"	"sp|P32622|YEF1_YEAST"
32096.383990192	29288.9044268928	28581.069141784	30340.3876863532	27584.5496928014	31990.928953195	-0.000809032413793272	-1.00056153856465	0.992230978156873	0.993071139865727	29988.7858529563	29971.9554441165	"down"	"no"	"sp|P32623|CRH2_YEAST"	32096.383990192	29288.9044268928	28581.069141784	13384.6768474918	13892.1607384391	15042.0483421373	-1.08809188870828	-2.12591507516974	1.09460515397977e-39	1.06487513745193e-38	29988.7858529563	14106.2953093561	"down"	"high"	"sp|P32623|CRH2_YEAST"	30340.3876863532	27584.5496928014	31990.928953195	13384.6768474918	13892.1607384391	15042.0483421373	-1.08728272464908	-2.12472196184901	1.25622765984928e-39	5.37993149978932e-39	29971.9554441165	14106.2953093561	"down"	"high"	"sp|P32623|CRH2_YEAST"
32131.237689023	33408.9003317085	36700.2383732059	68347.0069078571	69007.5161130444	64085.7144429389	0.978365591279563	1.97026110983474	1.58033760599528e-44	1.15663099088942e-43	34080.1254646458	67146.7458212802	"up"	"high"	"sp|P32626|ENOPH_YEAST"	32131.237689023	33408.9003317085	36700.2383732059	38686.3635464899	35916.9537659434	37786.6919792561	0.136549592272943	1.09927225677109	0.0489078200305721	0.0642501175616962	34080.1254646458	37463.3364305632	"up"	"low"	"sp|P32626|ENOPH_YEAST"	68347.0069078571	69007.5161130444	64085.7144429389	38686.3635464899	35916.9537659434	37786.6919792561	-0.841815985092073	-1.79233224317151	1.43408138806393e-33	5.29300296859193e-33	67146.7458212802	37463.3364305632	"down"	"high"	"sp|P32626|ENOPH_YEAST"
83815.4004222641	95525.1085535146	102267.810526775	112411.017644358	131426.593751178	116340.092242213	0.355015031184983	1.27900235431248	0.000193850466928021	0.000269883688938658	93869.4398341846	120059.234545916	"up"	"high"	"sp|P32628|RAD23_YEAST"	83815.4004222641	95525.1085535146	102267.810526775	91115.2581478524	83347.5339870658	75582.3381509244	-0.171497456161426	-1.12622996968839	0.0715744668353704	0.0916835760492093	93869.4398341846	83348.3767619475	"down"	"low"	"sp|P32628|RAD23_YEAST"	112411.017644358	131426.593751178	116340.092242213	91115.2581478524	83347.5339870658	75582.3381509244	-0.526512478898046	-1.44045078272873	3.41393708815451e-08	5.67349544913691e-08	120059.234545916	83348.3767619475	"down"	"high"	"sp|P32628|RAD23_YEAST"
457522.568238569	449941.335354611	441829.551557474	379294.423939689	371737.657796723	390791.375726656	-0.240864085837191	-1.18170059156829	8.78153963110531e-08	1.48600999913622e-07	449764.485050218	380607.819154356	"down"	"high"	"sp|P32629|ANP1_YEAST"	457522.568238569	449941.335354611	441829.551557474	405946.094887052	401038.257577098	410917.83889606	-0.147804369313074	-1.10788326412624	0.00102177883182424	0.00165955696216593	449764.485050218	405967.39712007	"down"	"high"	"sp|P32629|ANP1_YEAST"	379294.423939689	371737.657796723	390791.375726656	405946.094887052	401038.257577098	410917.83889606	0.0930597167164537	1.0666291565477	0.0386396414891246	0.0461101022111513	380607.819154356	405967.39712007	"up"	"med"	"sp|P32629|ANP1_YEAST"
139598.745401357	142703.413024604	139917.632248019	90288.9726439831	91865.8929118192	89828.6341573448	-0.634471921429796	-1.55237281349524	3.32408495573565e-37	1.88897520080747e-36	140739.93022466	90661.166571049	"down"	"high"	"sp|P32634|PMD1_YEAST"	139598.745401357	142703.413024604	139917.632248019	120108.884877284	119415.45408423	120254.804095121	-0.23087834559971	-1.17355271649951	3.23578371076932e-06	6.9413726790006e-06	140739.93022466	119926.381018878	"down"	"high"	"sp|P32634|PMD1_YEAST"	90288.9726439831	91865.8929118192	89828.6341573448	120108.884877284	119415.45408423	120254.804095121	0.40359357385084	1.322797682345	4.50100219472392e-16	9.78424752949642e-16	90661.166571049	119926.381018878	"up"	"high"	"sp|P32634|PMD1_YEAST"
522340.76648131	500799.193097725	512293.268095807	750722.748149841	751791.223142831	786048.582524921	0.575794218039542	1.49049956231782	2.84808602192984e-36	1.58607193306057e-35	511811.075891614	762854.184605864	"up"	"high"	"sp|P32639|BRR2_YEAST"	522340.76648131	500799.193097725	512293.268095807	571553.58613133	561029.986009548	559637.025759125	0.140271336944604	1.10211278966692	0.00211930460910443	0.00332340702880456	511811.075891614	564073.532633334	"up"	"high"	"sp|P32639|BRR2_YEAST"	750722.748149841	751791.223142831	786048.582524921	571553.58613133	561029.986009548	559637.025759125	-0.435522880697081	-1.35240201936889	1.63307470220141e-21	4.275291911411e-21	762854.184605864	564073.532633334	"down"	"high"	"sp|P32639|BRR2_YEAST"
7413.86582051439	8655.49371502425	6272.16013777901	6332.85342250635	6641.21649165221	6525.20233483844	-0.196188772581931	-1.14576171807986	0.119688833041097	0.136414022050364	7447.17322443922	6499.75741633234	"down"	"no"	"sp|P32641|RAD24_YEAST"	7413.86582051439	8655.49371502425	6272.16013777901	7878.92720593393	7350.53980624519	9419.01448936318	0.141927298854983	1.10325894844923	0.260284142020506	0.30468517540801	7447.17322443922	8216.1605005141	"up"	"no"	"sp|P32641|RAD24_YEAST"	6332.85342250635	6641.21649165221	6525.20233483844	7878.92720593393	7350.53980624519	9419.01448936318	0.338115995858991	1.26407186826217	0.00736098687698388	0.00924130269633027	6499.75741633234	8216.1605005141	"up"	"high"	"sp|P32641|RAD24_YEAST"
256813.670886774	252792.845071624	258370.048716481	259353.718378127	270640.277988125	252246.755970262	0.0265487542198221	1.01857372779035	0.61401527732755	0.640005341976335	255992.188224959	260746.917445505	"up"	"no"	"sp|P32643|TMT1_YEAST"	256813.670886774	252792.845071624	258370.048716481	124867.881089725	116645.927863995	116135.875585534	-1.10250556136636	-2.14728713004244	4.14951891939129e-95	1.09602935479788e-93	255992.188224959	119216.561513085	"down"	"high"	"sp|P32643|TMT1_YEAST"	259353.718378127	270640.277988125	252246.755970262	124867.881089725	116645.927863995	116135.875585534	-1.12905429975435	-2.18717025668356	1.53494006415813e-99	2.38723573136172e-98	260746.917445505	119216.561513085	"down"	"high"	"sp|P32643|TMT1_YEAST"
181858.855234003	196692.128036962	188462.185845293	292173.659010671	320514.985360367	315443.458460342	0.710950245738321	1.6368792708606	1.8054453184247e-38	1.06835362522052e-37	189004.389705419	309377.36761046	"up"	"high"	"sp|P32644|ECM32_YEAST"	181858.855234003	196692.128036962	188462.185845293	215288.809126114	215990.462516878	211557.71939097	0.18107479194971	1.13372497509341	0.00090618838940213	0.00148405220127928	189004.389705419	214278.997011321	"up"	"high"	"sp|P32644|ECM32_YEAST"	292173.659010671	320514.985360367	315443.458460342	215288.809126114	215990.462516878	211557.71939097	-0.529875452670896	-1.44380630825015	3.37329179311862e-22	9.05674253143942e-22	309377.36761046	214278.997011321	"down"	"high"	"sp|P32644|ECM32_YEAST"
37389.305421007	43336.371144085	39718.5237857997	26564.6598161756	22172.9884084827	22198.2961219878	-0.763736216198665	-1.69792904655376	3.37365487787967e-17	8.67354011017676e-17	40148.0667836306	23645.3147822154	"down"	"high"	"sp|P32656|CHAC_YEAST"	37389.305421007	43336.371144085	39718.5237857997	19246.9794084036	18193.0720451563	17474.6039474369	-1.13306279897248	-2.193297936068	1.93498984800533e-35	1.69419111136467e-34	40148.0667836306	18304.8851336656	"down"	"high"	"sp|P32656|CHAC_YEAST"	26564.6598161756	22172.9884084827	22198.2961219878	19246.9794084036	18193.0720451563	17474.6039474369	-0.369326506460628	-1.29174887520752	4.31630128870862e-05	6.20476512405422e-05	23645.3147822154	18304.8851336656	"down"	"high"	"sp|P32656|CHAC_YEAST"
634579.358300294	638196.068377847	651877.388143539	666372.433440032	667833.737572552	687883.384178786	0.0712477244863401	1.0506256191347	0.102474896269591	0.117597405233647	641550.938273893	674029.851730457	"up"	"no"	"sp|P32657|CHD1_YEAST"	634579.358300294	638196.068377847	651877.388143539	583023.510596473	584044.20585534	575426.251712542	-0.143445321239045	-1.10453915478928	0.00101236703915472	0.00164540094916586	641550.938273893	580831.322721452	"down"	"high"	"sp|P32657|CHD1_YEAST"	666372.433440032	667833.737572552	687883.384178786	583023.510596473	584044.20585534	575426.251712542	-0.214693045033272	-1.16045713335901	8.72043470953433e-07	1.36253190041898e-06	674029.851730457	580831.322721452	"down"	"high"	"sp|P32657|CHD1_YEAST"
765338.818414776	744496.632475307	733921.389414046	738691.078626425	717677.338058699	735345.821381689	-0.0338562455559616	-1.02374515862215	0.458550301669932	0.486650017125799	747918.946768043	730571.412688938	"down"	"no"	"sp|P32660|ATC5_YEAST"	765338.818414776	744496.632475307	733921.389414046	722884.088738284	754169.141987707	753515.189687446	-0.00850612497068215	-1.00591258253726	0.852280998617983	0.873906866507443	747918.946768043	743522.806804479	"down"	"no"	"sp|P32660|ATC5_YEAST"	738691.078626425	717677.338058699	735345.821381689	722884.088738284	754169.141987707	753515.189687446	0.0253501205620175	1.01772775924515	0.578883605428817	0.605254685198462	730571.412688938	743522.806804479	"up"	"no"	"sp|P32660|ATC5_YEAST"
376768.484363632	347525.156886113	358284.745385678	412638.771220869	348065.317478464	384933.867065292	0.0816798755901954	1.05824942554524	0.210763729063533	0.233808285080335	360859.462211807	381879.318588208	"up"	"no"	"sp|P32767|KA122_YEAST"	376768.484363632	347525.156886113	358284.745385678	292510.95860456	302399.680588196	305238.470227377	-0.266238078359714	-1.20266561984693	4.5738013432692e-05	8.68471194818345e-05	360859.462211807	300049.703140044	"down"	"high"	"sp|P32767|KA122_YEAST"	412638.771220869	348065.317478464	384933.867065292	292510.95860456	302399.680588196	305238.470227377	-0.347917951735222	-1.27272020132602	1.01287203000849e-07	1.65076144704589e-07	381879.318588208	300049.703140044	"down"	"high"	"sp|P32767|KA122_YEAST"
336735.138622969	331106.729104686	357423.172201604	368163.150737515	389758.913807733	377155.01247777	0.146789598625702	1.10710599973382	0.00882412196436027	0.0110605643286043	341755.013309753	378359.025674339	"up"	"med"	"sp|P32769|HBS1_YEAST"	336735.138622969	331106.729104686	357423.172201604	285223.745654258	310024.023359194	282076.959187959	-0.224822130730486	-1.16862662931106	6.08891840794484e-05	0.00011387818921188	341755.013309753	292441.576067137	"down"	"high"	"sp|P32769|HBS1_YEAST"	368163.150737515	389758.913807733	377155.01247777	285223.745654258	310024.023359194	282076.959187959	-0.371611727170957	-1.29379355275899	3.55372056286972e-11	6.66216923919431e-11	378359.025674339	292441.576067137	"down"	"high"	"sp|P32769|HBS1_YEAST"
132502.145056035	141663.331626686	140251.144448306	125016.566141753	117096.688223436	128512.078325759	-0.161117278358668	-1.11815514099409	0.00875142291850872	0.0109723488620284	138138.873710342	123541.777563649	"down"	"med"	"sp|P32770|NRP1_YEAST"	132502.145056035	141663.331626686	140251.144448306	79400.8774319539	83260.6468899604	76450.8948149026	-0.793399187560648	-1.73314553308042	1.11839127580711e-37	1.03681450039529e-36	138138.873710342	79704.1397122723	"down"	"high"	"sp|P32770|NRP1_YEAST"	125016.566141753	117096.688223436	128512.078325759	79400.8774319539	83260.6468899604	76450.8948149026	-0.632281891962061	-1.5500045293711	1.23625247669478e-24	3.57711242950608e-24	123541.777563649	79704.1397122723	"down"	"high"	"sp|P32770|NRP1_YEAST"
243065.823014527	267523.793850305	266429.926890074	351589.921747611	372401.271366749	348563.307965824	0.465029099889217	1.38034430369296	3.90490890674595e-17	1.00230235130808e-16	259006.514584969	357518.167026728	"up"	"high"	"sp|P32771|FADH_YEAST"	243065.823014527	267523.793850305	266429.926890074	283978.227114284	295437.851932626	286374.971545789	0.156067072679005	1.11424616993391	0.00466183221343942	0.00702394605007698	259006.514584969	288597.016864233	"up"	"high"	"sp|P32771|FADH_YEAST"	351589.921747611	372401.271366749	348563.307965824	283978.227114284	295437.851932626	286374.971545789	-0.308962026889805	-1.23881449264917	2.16602669065773e-08	3.63412852854142e-08	357518.167026728	288597.016864233	"down"	"high"	"sp|P32771|FADH_YEAST"
46568.4142714839	50682.7419975456	47013.1767442907	26211.4274132266	26469.8862743989	26286.0894005572	-0.869360626568416	-1.82688460518602	3.44213460863499e-47	2.7724723048767e-46	48088.1110044401	26322.4676960609	"down"	"high"	"sp|P32772|UGX2_YEAST"	46568.4142714839	50682.7419975456	47013.1767442907	83438.5882809473	82096.3597887481	87736.1619850106	0.811993324960041	1.75560448493753	1.18834538223898e-41	1.20568604446908e-40	48088.1110044401	84423.7033515686	"up"	"high"	"sp|P32772|UGX2_YEAST"	26211.4274132266	26469.8862743989	26286.0894005572	83438.5882809473	82096.3597887481	87736.1619850106	1.68135389251959	3.2072868063279	1.61464549856549e-165	5.82751444062415e-164	26322.4676960609	84423.7033515686	"up"	"high"	"sp|P32772|UGX2_YEAST"
23454.6029966937	26773.6055360084	23809.0654093498	27826.2041124221	32580.3155996509	30724.9177726624	0.299720954137651	1.23088591235899	0.000213577459705047	0.000296910976032185	24679.0913140173	30377.1458282451	"up"	"high"	"sp|P32773|TOA1_YEAST"	23454.6029966937	26773.6055360084	23809.0654093498	30142.478158841	31122.9581831532	28940.9447863239	0.285004851680462	1.21839144427335	0.000430070184906993	0.000732746606933428	24679.0913140173	30068.7937094393	"up"	"high"	"sp|P32773|TOA1_YEAST"	27826.2041124221	32580.3155996509	30724.9177726624	30142.478158841	31122.9581831532	28940.9447863239	-0.0147161157247484	-1.01025488823348	0.855704459747498	0.867632572525449	30377.1458282451	30068.7937094393	"down"	"no"	"sp|P32773|TOA1_YEAST"
70386.0766310011	73868.0667107355	72057.1637174795	86911.9917160702	86739.4780833709	83808.070733598	0.251245247850447	1.1902269189403	3.47119587113011e-06	5.39862305220499e-06	72103.7690197387	85819.8468443464	"up"	"high"	"sp|P32774|T2AG_YEAST"	70386.0766310011	73868.0667107355	72057.1637174795	107504.980845896	103039.40845729	99928.7873195494	0.521372565022093	1.43530720073612	6.99943024130024e-22	3.76060297509858e-21	72103.7690197387	103491.058874245	"up"	"high"	"sp|P32774|T2AG_YEAST"	86911.9917160702	86739.4780833709	83808.070733598	107504.980845896	103039.40845729	99928.7873195494	0.270127305979735	1.2059105519257	5.99168781393771e-07	9.44289999476583e-07	85819.8468443464	103491.058874245	"up"	"high"	"sp|P32774|T2AG_YEAST"
668000.182846065	634608.848862578	658983.050855201	486411.902772346	494599.488909757	469846.971347771	-0.435119487659021	-1.35202176349412	3.23494051322441e-20	9.55327841756715e-20	653864.027521281	483619.454343292	"down"	"high"	"sp|P32775|GLGB_YEAST"	668000.182846065	634608.848862578	658983.050855201	848904.53922321	817553.279326094	824094.124100517	0.344440006727113	1.26965843958476	2.93311636198351e-13	1.01968927643074e-12	653864.027521281	830183.980883274	"up"	"high"	"sp|P32775|GLGB_YEAST"	486411.902772346	494599.488909757	469846.971347771	848904.53922321	817553.279326094	824094.124100517	0.779559492382246	1.71660584252257	1.0639446772358e-60	7.47448801481557e-60	483619.454343292	830183.980883274	"up"	"high"	"sp|P32775|GLGB_YEAST"
147634.459298515	179180.553480172	176641.031190689	209218.463875534	243276.587186598	222626.871746482	0.423282928876396	1.34097490912172	2.91404764868196e-07	4.79722050242629e-07	167818.681323126	225040.640936205	"up"	"high"	"sp|P32776|TFB1_YEAST"	147634.459298515	179180.553480172	176641.031190689	171639.890740127	173654.724452274	164070.652298555	0.0168363726885718	1.01173731767125	0.838110246647651	0.860683155115137	167818.681323126	169788.422496985	"up"	"no"	"sp|P32776|TFB1_YEAST"	209218.463875534	243276.587186598	222626.871746482	171639.890740127	173654.724452274	164070.652298555	-0.406446553996662	-1.32541805634716	8.4103350917037e-07	1.31494921671875e-06	225040.640936205	169788.422496985	"down"	"high"	"sp|P32776|TFB1_YEAST"
180425.980948726	185527.172622572	186563.019149216	183473.065767038	192230.18710478	186266.698300669	0.0244751422103075	1.0171104103712	0.629133420944028	0.653889385408521	184172.057573505	187323.317057496	"up"	"no"	"sp|P32783|MCES_YEAST"	180425.980948726	185527.172622572	186563.019149216	170217.768825081	160773.712306399	166717.113611478	-0.150708006039162	-1.11011981419743	0.00294736459309834	0.00455396725364999	184172.057573505	165902.864914319	"down"	"high"	"sp|P32783|MCES_YEAST"	183473.065767038	192230.18710478	186266.698300669	170217.768825081	160773.712306399	166717.113611478	-0.175183146006028	-1.12911441977954	0.000548847387029735	0.000740990989684919	187323.317057496	165902.864914319	"down"	"high"	"sp|P32783|MCES_YEAST"
193486.436427361	194548.286788192	189814.763102011	210336.538428286	220506.346565092	220861.310625148	0.173523675562901	1.12780959583717	0.00041348681814594	0.000566656717737392	192616.495439188	217234.731872842	"up"	"high"	"sp|P32784|GPT1_YEAST"	193486.436427361	194548.286788192	189814.763102011	172355.599154889	178259.74059886	171094.71879075	-0.147447754101415	-1.10760656585707	0.002696136983896	0.00417808445095387	192616.495439188	173903.352848166	"down"	"high"	"sp|P32784|GPT1_YEAST"	210336.538428286	220506.346565092	220861.310625148	172355.599154889	178259.74059886	171094.71879075	-0.320971426759989	-1.24916931338586	6.72268259926274e-11	1.24353847141292e-10	217234.731872842	173903.352848166	"down"	"high"	"sp|P32784|GPT1_YEAST"
132531.189805061	132886.318197313	132358.022374856	116002.708464259	117304.067464069	123485.421956786	-0.156872342799964	-1.11486611180134	0.00254417162187333	0.00330371970014202	132591.843459077	118930.732628371	"down"	"high"	"sp|P32785|FMT_YEAST"	132531.189805061	132886.318197313	132358.022374856	158487.586754571	161001.7909363	164876.529615648	0.284141624324667	1.2176865350344	4.62056533240857e-08	1.13959483002753e-07	132591.843459077	161455.302435507	"up"	"high"	"sp|P32785|FMT_YEAST"	116002.708464259	117304.067464069	123485.421956786	158487.586754571	161001.7909363	164876.529615648	0.441013961004636	1.35755745270664	2.41076857029442e-17	5.52234195753489e-17	118930.732628371	161455.302435507	"up"	"high"	"sp|P32785|FMT_YEAST"
406413.49153604	393447.934526858	413175.295016183	325676.317732949	337291.965927579	319068.051585903	-0.304777531369461	-1.23522590513383	1.07651090655773e-10	2.09196200830455e-10	404345.573693027	327345.445082143	"down"	"high"	"sp|P32787|MG101_YEAST"	406413.49153604	393447.934526858	413175.295016183	353634.316208105	364176.406630133	365301.203107516	-0.163445149012083	-1.11995509607179	0.000531220189684988	0.00089381105225289	404345.573693027	361037.308648585	"down"	"high"	"sp|P32787|MG101_YEAST"	325676.317732949	337291.965927579	319068.051585903	353634.316208105	364176.406630133	365301.203107516	0.14133238246346	1.10292449176431	0.00273806954393616	0.00353222177455121	327345.445082143	361037.308648585	"up"	"high"	"sp|P32787|MG101_YEAST"
47826.0519043042	58439.8388724291	55119.3760568126	51678.7910532946	49789.6818835822	49924.8756844799	-0.0921893388867335	-1.06599971731373	0.228188841617396	0.251956292192211	53795.0889445153	50464.4495404523	"down"	"no"	"sp|P32788|YBB0_YEAST"	47826.0519043042	58439.8388724291	55119.3760568126	53595.4063682793	55319.9286382924	57400.3530029279	0.0434260805166828	1.03055062753057	0.570331061698182	0.615926281340567	53795.0889445153	55438.5626698332	"up"	"no"	"sp|P32788|YBB0_YEAST"	51678.7910532946	49789.6818835822	49924.8756844799	53595.4063682793	55319.9286382924	57400.3530029279	0.135615415499944	1.09856667762508	0.0763174592456113	0.0888741249540025	50464.4495404523	55438.5626698332	"up"	"low"	"sp|P32788|YBB0_YEAST"
23458.4756298972	22945.4692071393	22586.1873416322	32490.4549457598	31577.6369711902	31412.4480446169	0.468824587699001	1.38397386620878	1.05527914096665e-14	2.45539359177673e-14	22996.7107262229	31826.8466538557	"up"	"high"	"sp|P32789|ALK2_YEAST"	23458.4756298972	22945.4692071393	22586.1873416322	11629.796994154	11838.3669806103	11297.2060933242	-0.988753850445361	-1.98444981438571	1.75374529921489e-58	2.64067126582421e-57	22996.7107262229	11588.4566893628	"down"	"high"	"sp|P32789|ALK2_YEAST"	32490.4549457598	31577.6369711902	31412.4480446169	11629.796994154	11838.3669806103	11297.2060933242	-1.45757826862563	-2.74642668191269	9.03191776143433e-123	1.94104123527552e-121	31826.8466538557	11588.4566893628	"down"	"high"	"sp|P32789|ALK2_YEAST"
975806.751439265	978525.560082443	1034999.52822278	991326.455222973	1056389.85178461	1018022.54256081	0.0364106293092636	1.02555989562886	0.49116074130876	0.519393420914296	996443.946581497	1021912.94985613	"up"	"no"	"sp|P32790|SLA1_YEAST"	975806.751439265	978525.560082443	1034999.52822278	775214.457246186	801251.087731694	736392.783974887	-0.37014789058528	-1.29248376449327	2.7659166049581e-12	9.02501981245128e-12	996443.946581497	770952.776317589	"down"	"high"	"sp|P32790|SLA1_YEAST"	991326.455222973	1056389.85178461	1018022.54256081	775214.457246186	801251.087731694	736392.783974887	-0.40655851882493	-1.32551951461572	1.66082122501085e-14	3.44250887849685e-14	1021912.94985613	770952.776317589	"down"	"high"	"sp|P32790|SLA1_YEAST"
107378.437148654	101396.261914009	104537.546334281	38038.2815097235	33678.3886788028	34555.1468405903	-1.5598267247123	-2.9482157561219	2.35776080258876e-126	2.06435056937772e-124	104437.415132315	35423.9390097055	"down"	"high"	"sp|P32791|FRE1_YEAST"	107378.437148654	101396.261914009	104537.546334281	51639.7563622291	49652.7177295929	52470.5726249075	-1.02688420428231	-2.03763031552142	2.90075750108083e-57	4.18133581253359e-56	104437.415132315	51254.3489055765	"down"	"high"	"sp|P32791|FRE1_YEAST"	38038.2815097235	33678.3886788028	34555.1468405903	51639.7563622291	49652.7177295929	52470.5726249075	0.532942525312335	1.44688451760076	8.47425771956883e-17	1.89349198951424e-16	35423.9390097055	51254.3489055765	"up"	"high"	"sp|P32791|FRE1_YEAST"
475898.212788938	445611.200555114	449481.803708495	378374.238688309	355344.328824683	359852.513488703	-0.326171874845878	-1.25368276545567	2.89120224470116e-10	5.51861292408037e-10	456997.072350849	364523.693667232	"down"	"high"	"sp|P32792|YHH7_YEAST"	475898.212788938	445611.200555114	449481.803708495	586667.117071623	591983.514353345	623778.890738131	0.394722449347527	1.3146907870337	2.40482991332553e-14	8.9669052288668e-14	456997.072350849	600809.840721033	"up"	"high"	"sp|P32792|YHH7_YEAST"	378374.238688309	355344.328824683	359852.513488703	586667.117071623	591983.514353345	623778.890738131	0.720894321464881	1.64820518160749	8.54666916488108e-44	4.06117103633746e-43	364523.693667232	600809.840721033	"up"	"high"	"sp|P32792|YHH7_YEAST"
160753.004275201	151512.265680444	156593.24226235	125164.983117782	120725.824934514	129249.459735257	-0.32172658067114	-1.24982187325067	2.00381212995488e-09	3.67067948486117e-09	156286.170739332	125046.755929184	"down"	"high"	"sp|P32793|YSC84_YEAST"	160753.004275201	151512.265680444	156593.24226235	141505.778004316	140789.679972157	137954.257763129	-0.157909663877078	-1.11566645891204	0.00321642303226247	0.00494223207557262	156286.170739332	140083.238579868	"down"	"high"	"sp|P32793|YSC84_YEAST"	125164.983117782	120725.824934514	129249.459735257	141505.778004316	140789.679972157	137954.257763129	0.163816916822241	1.12024688316743	0.00224491092598263	0.00291271648135178	125046.755929184	140083.238579868	"up"	"high"	"sp|P32793|YSC84_YEAST"
111067.12027494	125276.743071726	113551.639969805	212226.381256388	227940.892341786	229626.802309886	0.936801045214805	1.91426888759484	3.54528542027404e-42	2.40489375424041e-41	116631.834438824	223264.691969353	"up"	"high"	"sp|P32794|AFG2_YEAST"	111067.12027494	125276.743071726	113551.639969805	104809.455647442	106127.158670673	95734.245629593	-0.190225547735987	-1.14094799674196	0.00535295875563724	0.00800657671517015	116631.834438824	102223.61998257	"down"	"high"	"sp|P32794|AFG2_YEAST"	212226.381256388	227940.892341786	229626.802309886	104809.455647442	106127.158670673	95734.245629593	-1.12702658213535	-2.18408125252679	8.33925024093099e-60	5.71419929552489e-59	223264.691969353	102223.61998257	"down"	"high"	"sp|P32794|AFG2_YEAST"
